vehicle_id,vehicle_brand,vehicle_model,vehicle_type,manufacturing_year,battery_manufacturer,battery_chemistry,battery_capacity_kwh,drive_type,odometer_km,vehicle_age_years,fleet_or_private,battery_serial,cycle_count,battery_health_percent,state_of_charge,depth_of_discharge,state_of_health,cell_voltage_avg,cell_voltage_std,pack_voltage,cell_temperature_avg,cell_temperature_max,internal_resistance,charge_efficiency,discharge_efficiency,remaining_capacity,capacity_loss_percent,charging_cycles_last_month,fast_charge_ratio,slow_charge_ratio,average_charge_power_kw,average_charging_time,overnight_charging_ratio,home_charging_ratio,charging_interruptions,overcharge_events,average_speed,average_trip_distance,aggressive_acceleration_score,hard_braking_score,regenerative_braking_usage,highway_driving_ratio,city_driving_ratio,daily_distance,average_ambient_temperature,maximum_temperature,minimum_temperature,humidity,altitude,terrain_type,dust_exposure,last_service_days,cooling_system_health,firmware_updates,previous_faults,maintenance_score,thermal_runaway_risk,voltage_imbalance,temperature_variance,sensor_fault_count,BMS_warning_count,abnormal_voltage_events,battery_stress_index,aging_score,thermal_health_score,charging_quality_score,driving_stress_score,predicted_remaining_life_cycles,battery_failure
EV109074,Volkswagen,ID.3,Hatchback,2022,,LFP,79.92,AWD,83086.3,3.81,Private,BAT-10009074,973,89.74,72.51,37.0,88.78,3.706,0.0021,381.72,32.63,54.49,0.353,97.15,96.67,71.72,10.26,17,0.32,0.63,38.0,101.92,0.44,0.27,2,1,34.68,122.19,37.39,19.02,43.66,,0.67,139.05,14.94,21.15,2.97,88.73,368.66,Desert,22.86,578.5,91.97,17,,78.34,34.43,6.24,32.94,1,2,0,41.57,45.91,62.95,78.39,35.12,8840,0
EV109075,Renault,Zoe,SUV,2020,Panasonic,,94.46,AWD,193942.4,5.82,Fleet,BAT-10009075,1827,82.98,34.0,64.35,84.93,3.579,0.0046,261.27,28.7,37.89,0.507,95.37,94.13,78.38,17.02,3,0.14,0.75,,54.23,0.52,0.74,0,1,30.93,135.11,94.65,9.37,58.54,0.12,0.04,112.58,29.94,36.78,26.8,23.39,1491.05,Mountainous,18.65,921.1,87.26,7,1,57.47,6.13,10.63,7.95,0,1,,38.99,68.7,91.0,96.78,50.01,8120,0
EV109076,Porsche,Macan Electric,Van,2024,Northvolt,NCA,64.96,FWD,105943.6,1.71,Fleet,BAT-10009076,839,89.25,99.02,,88.06,,0.0162,273.22,22.79,40.16,0.255,96.74,97.47,57.98,10.75,41,0.14,0.84,18.07,273.58,0.57,0.6,,0,105.92,85.72,51.47,56.98,12.31,0.87,0.84,125.52,37.6,,33.31,18.47,902.21,Coastal,75.3,863.8,71.77,13,0,64.84,17.15,,2.56,0,0,0,16.65,34.52,82.95,100.0,50.61,,0
EV109077,Honda,e:N1,SUV,2019,SK On,LTO,140.21,AWD,210719.5,6.8,Private,BAT-10009077,1865,72.66,58.32,60.46,74.24,,0.0089,,30.02,43.73,0.72,95.67,94.39,,27.34,38,0.5,0.42,23.55,391.3,0.04,0.03,0,1,41.62,107.1,84.41,72.56,51.32,0.5,0.82,126.93,-17.58,,-28.85,30.65,2338.09,Flat,24.76,656.2,90.36,12,1,69.12,9.5,14.6,32.94,2,1,0,71.34,,91.72,82.93,60.91,5667,0
EV109078,Ford,,Sedan,2020,Panasonic,LMO,108.67,AWD,240313.2,5.7,Private,BAT-10009078,1935,80.63,57.7,58.34,,3.637,0.0008,261.86,25.14,31.48,0.425,95.61,96.48,87.62,19.37,28,0.35,0.45,33.82,169.89,0.3,0.59,0,0,64.74,12.89,18.52,50.08,19.4,0.59,0.42,4.89,-19.23,-1.35,-35.23,59.43,634.06,Coastal,35.81,736.6,96.44,14,1,70.27,5.87,6.07,32.94,1,0,1,48.39,63.36,95.17,95.8,23.28,7894,0
EV109079,Audi,e-tron GT,Van,2024,CATL,NCA,93.09,RWD,60598.4,1.95,Fleet,BAT-10009079,976,94.46,40.51,47.35,94.17,3.496,0.002,325.13,27.53,32.75,0.209,98.31,97.25,87.93,5.54,30,0.37,0.59,42.39,142.35,0.06,0.75,2,0,97.93,70.74,63.0,55.68,96.08,0.28,0.05,64.42,-6.46,2.76,-22.23,37.43,,Coastal,15.34,969.6,94.44,1,,56.96,1.38,8.71,32.94,1,4,0,47.86,29.45,100.0,90.61,37.15,9639,0
EV109080,Rivian,R1T,Crossover,2019,CATL,LMO,25.31,FWD,167181.9,7.48,Fleet,BAT-10009080,1531,75.99,50.17,66.93,76.44,3.46,0.0065,301.02,,40.91,0.64,96.2,94.73,19.23,24.01,17,0.41,0.44,19.26,125.21,,0.11,2,0,22.04,58.44,79.27,17.07,71.94,0.86,0.54,49.88,-20.73,,-40.35,98.91,62.65,Desert,13.05,353.0,88.83,6,0,80.46,11.59,11.22,32.94,0,3,0,73.73,71.88,91.11,78.64,35.17,5277,0
EV109081,Porsche,Taycan,SUV,2015,Guoxuan,,145.89,AWD,255432.0,10.73,Private,BAT-10009081,1813,76.59,48.31,41.26,76.87,3.618,0.0099,361.8,41.02,47.23,0.609,96.47,94.17,111.74,23.41,4,0.56,0.23,19.37,566.59,0.78,0.93,,1,40.71,65.17,81.98,39.64,41.12,0.29,0.04,41.43,11.24,,7.58,62.68,1139.66,Desert,80.44,128.3,,6,1,88.4,20.7,15.08,32.94,2,1,0,69.72,96.33,77.45,92.22,47.58,5508,0
EV109082,,Model Y,Crossover,2019,Envision AESC,NCA,118.72,RWD,103862.2,6.4,Private,BAT-10009082,687,77.73,16.93,65.19,74.67,3.681,0.0034,346.01,10.74,28.53,0.566,96.33,94.24,92.28,22.27,,0.19,0.66,34.12,293.26,0.41,,1,0,97.85,6.12,77.33,83.82,88.39,0.62,0.79,3.0,-14.05,-4.9,-21.42,56.86,946.6,Desert,99.06,968.8,87.26,4,0,66.62,8.38,5.31,32.94,0,1,1,50.69,56.59,94.19,95.6,39.71,7676,0
EV109083,Volvo,EX30,Van,2015,CATL,NMC,85.64,,177883.6,11.55,Fleet,BAT-10009083,1196,79.34,83.25,5.23,79.44,,0.0156,356.03,33.48,45.11,0.342,95.41,95.45,67.95,20.66,38,0.07,0.71,32.16,205.31,0.75,0.91,0,1,58.29,125.26,5.96,45.31,98.23,0.58,0.85,104.97,20.36,,13.67,47.08,,Mountainous,22.67,452.2,87.5,28,0,76.0,15.81,23.53,24.75,2,1,0,37.03,84.52,85.01,100.0,21.28,7154,0
EV109084,BYD,Dolphin,SUV,2018,Guoxuan,NMC,,FWD,162011.2,7.7,Private,BAT-10009084,1250,72.32,52.05,61.34,74.04,3.465,0.0046,346.5,12.83,31.68,0.593,94.69,93.68,47.95,,30,0.37,0.58,21.0,235.14,0.9,0.67,0,0,115.25,139.56,76.23,12.31,76.02,0.07,0.2,205.3,35.74,55.41,15.87,90.19,1136.8,Desert,0.98,299.7,71.24,6,1,83.37,10.75,11.92,0.0,0,1,1,43.77,70.04,88.3,98.87,49.18,7239,0
EV109085,Hyundai,Ioniq 5,Hatchback,2022,Envision AESC,NMC,97.74,AWD,162634.6,3.44,Private,BAT-10009085,1056,92.35,23.34,,91.91,3.66,0.0035,325.74,18.19,32.36,0.286,98.16,96.6,90.26,7.65,37,0.47,0.33,27.08,277.38,,0.29,2,0,109.18,25.28,93.37,0.99,96.7,0.08,0.58,36.19,30.17,37.77,21.64,83.07,1480.1,Hilly,73.39,1434.3,98.55,26,0,45.41,14.02,6.64,2.19,1,3,1,27.8,36.27,83.33,81.01,25.88,10400,0
EV109086,Renault,Zoe,Crossover,2020,Envision AESC,NMC,88.49,RWD,302271.4,5.95,Private,BAT-10009086,2242,76.5,49.44,47.09,75.21,,0.0043,285.28,20.26,41.82,0.634,94.74,95.22,67.69,,6,0.38,0.54,28.64,168.31,0.09,0.33,0,1,67.87,94.18,17.5,16.62,98.59,0.99,0.67,97.88,-19.96,-1.54,-34.91,5.19,2613.63,Hilly,90.75,538.7,94.6,0,0,72.1,9.98,6.0,32.94,0,2,0,62.99,,91.1,82.02,20.42,5890,0
EV109087,Mercedes-Benz,EQE,Sedan,2016,Panasonic,LFP,78.78,AWD,188547.6,9.59,Private,BAT-10009087,1345,64.25,41.7,64.13,62.84,,0.0012,311.41,7.57,25.0,0.754,94.92,93.12,50.62,35.75,19,0.17,0.75,30.62,227.91,0.72,0.15,3,1,,75.15,21.75,79.95,7.5,0.08,0.0,105.86,47.58,52.74,31.85,,1736.83,Hilly,54.5,662.4,73.06,0,1,62.52,13.76,5.91,0.0,0,1,0,35.44,89.93,82.67,80.67,,6281,0
EV109088,Rivian,R1T,Van,2016,,LFP,133.06,RWD,143001.9,9.69,Fleet,BAT-10009088,1168,82.26,9.24,11.84,83.05,3.6,0.0008,277.2,11.76,26.02,0.349,96.35,94.21,109.46,17.74,1,0.13,0.81,20.27,496.43,0.52,0.33,1,2,55.58,105.06,97.35,73.24,88.85,0.57,0.88,67.33,,29.88,4.05,65.8,1903.96,Desert,67.23,1442.4,87.11,18,1,33.97,,3.3,8.29,0,,0,40.5,71.38,93.17,81.35,51.93,9078,0
EV109089,,ID.3,Crossover,2022,Envision AESC,NCA,123.67,AWD,76650.4,4.19,Private,BAT-10009089,916,,52.6,26.09,,3.646,0.0047,273.45,23.35,37.24,0.198,95.9,97.03,109.57,11.4,34,0.59,0.21,45.8,237.04,0.24,0.31,1,0,57.92,63.4,19.45,7.34,81.62,0.13,0.5,35.19,2.24,15.92,-6.05,18.49,1463.86,Desert,61.77,1012.0,86.53,14,0,57.36,7.69,8.06,32.94,2,1,0,41.29,,90.39,81.99,18.01,9401,0
EV109090,Lucid,Air,Hatchback,2019,LG Energy Solution,NCA,29.22,RWD,301514.2,7.15,Private,BAT-10009090,2034,94.51,41.93,41.55,93.32,3.569,0.0164,296.23,18.76,36.62,0.265,97.44,,27.62,5.49,25,0.58,0.22,23.0,84.88,0.18,0.55,1,1,81.33,133.9,36.36,24.48,56.78,0.46,0.87,205.3,33.56,48.87,24.07,30.63,1180.46,Desert,69.76,803.6,86.89,14,2,61.93,15.13,26.27,3.06,0,2,0,28.19,78.44,89.67,65.38,47.15,8794,0
EV109091,Nissan,Ariya,SUV,2022,Panasonic,LFP,120.28,RWD,96551.7,3.49,Fleet,BAT-10009091,1111,80.35,16.64,61.89,,3.811,0.0074,384.91,29.07,36.61,0.455,95.14,93.66,96.64,19.65,40,0.28,0.59,39.39,255.67,,0.1,1,0,,95.46,8.26,23.86,57.5,0.74,,64.09,-15.71,3.32,-28.34,41.23,251.62,Flat,0.23,988.9,94.77,17,2,50.49,,14.85,32.94,3,2,1,50.96,47.56,93.57,98.9,21.7,6762,0
EV109092,GM,Cadillac Lyriq,Van,2020,Northvolt,LFP,96.49,FWD,74622.4,6.23,Private,BAT-10009092,781,78.91,67.79,53.42,79.76,3.788,0.002,299.25,21.11,41.53,0.568,96.29,93.55,76.14,21.09,18,0.43,0.52,13.37,368.21,0.74,0.27,3,1,107.94,108.04,73.38,47.27,97.48,0.18,0.49,66.07,0.92,15.71,-17.65,82.05,1504.37,Flat,67.04,807.3,,,0,67.0,10.68,6.31,32.94,1,1,1,61.47,52.63,89.07,72.56,30.33,7268,0
EV109093,Volvo,XC40 Recharge,SUV,2015,BYD Battery,LFP,63.95,,143537.5,10.87,Private,BAT-10009093,1537,81.92,14.61,20.77,79.69,3.581,0.0574,336.61,18.59,37.53,0.485,95.58,96.13,52.39,18.08,35,0.36,0.57,112.62,52.52,0.66,0.86,1,1,87.24,124.65,35.46,59.5,61.17,0.35,0.15,100.28,42.52,61.45,37.47,7.97,1448.1,Mountainous,0.29,951.3,72.49,11,3,45.68,9.34,83.23,0.0,0,1,1,32.54,84.64,89.28,89.49,37.02,8537,0
EV109094,Hyundai,Ioniq 5,Sedan,2024,CATL,LTO,52.19,FWD,105821.0,2.12,Private,BAT-10009094,769,90.92,61.92,46.71,90.49,3.705,0.0193,281.58,9.16,14.71,0.262,97.96,97.64,47.45,9.08,26,0.33,0.53,8.16,503.01,0.85,0.17,1,1,44.36,25.27,99.85,39.76,22.7,0.63,0.48,32.79,9.49,14.71,2.92,58.4,525.27,Mountainous,29.16,701.2,89.06,2,0,72.8,10.4,27.4,,2,1,0,38.51,25.84,88.97,79.52,54.34,10019,0
EV109095,Kia,EV9,Truck,,Guoxuan,NMC,60.1,RWD,167088.5,5.61,Private,BAT-10009095,1206,82.03,84.28,37.59,80.83,3.609,0.0046,310.37,10.11,28.6,0.381,95.69,94.93,49.3,17.97,30,0.22,0.59,43.78,77.95,0.71,0.52,0,0,46.85,96.35,92.16,89.39,33.7,0.11,0.58,56.9,12.4,29.73,-1.03,90.43,1977.59,Flat,32.74,1156.8,90.34,18,1,56.76,7.58,9.45,16.2,1,1,0,36.83,58.51,96.6,98.95,60.38,8940,0
EV109096,Porsche,Taycan,Hatchback,2019,LG Energy Solution,LFP,129.43,FWD,148548.5,7.37,Fleet,BAT-10009096,1602,87.64,23.26,80.8,88.91,3.731,0.0236,305.94,6.44,12.66,0.377,96.89,96.12,113.43,12.36,37,0.06,0.86,18.09,465.01,0.45,0.5,0,1,109.66,43.79,99.92,32.61,32.8,0.27,0.07,37.39,36.22,44.72,19.38,66.02,491.3,Mountainous,87.68,55.6,94.48,9,0,100.0,1.76,32.74,0.0,1,1,0,33.8,69.21,100.0,,,8681,0
EV109097,Hyundai,Ioniq 5,Van,2022,Envision AESC,NMC,145.68,AWD,123767.8,3.78,Fleet,BAT-10009097,1197,84.26,44.59,46.26,84.67,,0.0068,273.78,19.04,35.33,0.504,95.45,94.84,122.75,15.74,22,0.16,0.73,42.25,254.41,0.66,0.65,1,0,54.07,62.82,13.12,29.08,7.63,0.91,0.15,38.41,-8.5,1.42,-28.24,94.13,619.38,,78.03,60.7,95.57,22,1,94.47,6.96,13.34,32.94,1,1,1,,47.74,96.79,95.63,33.74,8515,0
EV109098,Volvo,XC40 Recharge,Van,2015,SK On,LMO,39.55,FWD,401055.8,11.22,Private,BAT-10009098,2477,60.81,32.24,11.83,61.33,3.725,0.0222,279.38,14.63,26.51,0.876,94.99,91.67,24.05,39.19,29,0.54,0.43,24.26,93.79,0.17,0.98,0,0,90.48,131.3,37.3,52.36,2.25,,,103.8,5.01,23.33,-12.84,23.02,988.15,Flat,,310.7,91.85,27,1,87.26,0.0,34.52,21.5,0,2,0,60.57,100.0,100.0,91.63,52.22,3889,0
EV109099,Hyundai,Kona Electric,SUV,2018,Guoxuan,NMC,134.09,RWD,211246.5,,Private,BAT-10009099,1708,74.52,52.02,62.57,76.03,3.545,0.0044,308.42,13.44,32.69,0.515,96.04,94.88,99.92,25.48,5,0.19,0.69,,376.24,0.77,0.19,1,1,106.27,62.45,68.25,79.83,40.9,0.04,0.02,76.5,-19.36,-7.88,-38.98,21.43,1414.29,Flat,29.91,649.6,85.28,27,0,73.8,15.95,8.25,32.94,0,1,1,64.58,77.29,82.36,93.13,52.39,6518,0
EV109100,Renault,Megane E-Tech,Crossover,2023,BYD Battery,NMC,49.67,FWD,91826.4,3.3,Fleet,BAT-10009100,641,92.82,33.24,16.49,93.23,3.484,0.0005,292.66,20.37,28.9,0.38,98.04,95.22,46.1,7.18,15,0.44,0.41,16.76,,0.62,0.19,2,2,104.59,95.78,27.08,78.15,16.09,0.65,0.4,167.35,6.41,13.31,1.27,58.77,1869.87,Coastal,27.86,1204.5,92.93,29,1,53.63,6.39,5.9,22.49,0,0,,36.15,29.85,93.04,74.01,51.39,10433,0
EV109101,,R1T,SUV,2023,LG Energy Solution,LTO,58.73,FWD,120994.9,2.74,,BAT-10009101,872,86.71,66.36,50.72,84.78,3.609,0.0058,342.86,29.1,47.73,0.328,96.99,95.01,50.92,13.29,29,0.72,0.13,23.56,,0.03,0.5,0,0,,88.93,,99.27,65.3,0.89,0.6,35.93,-14.24,5.13,-25.9,,1977.24,Hilly,5.15,900.8,91.53,17,0,60.36,17.29,8.69,32.94,0,2,1,57.6,33.88,82.93,80.9,53.2,7769,0
EV109102,MG,Comet EV,SUV,2020,CATL,NMC,83.52,RWD,121901.0,5.97,Private,BAT-10009102,937,80.23,78.28,23.49,79.28,3.364,0.0179,279.21,9.22,16.58,0.435,96.59,,67.01,19.77,34,0.41,0.55,27.59,149.68,0.86,0.16,1,0,104.26,7.53,41.77,48.26,96.99,0.4,0.4,4.47,32.41,38.58,14.02,57.67,,Flat,85.58,665.2,92.21,10,0,74.29,8.89,24.65,0.0,2,0,0,22.88,47.52,93.41,87.33,23.71,9066,0
EV109103,BMW,iX,Truck,2019,Northvolt,LFP,87.94,RWD,82536.5,6.5,Fleet,BAT-10009103,999,91.35,68.43,48.32,89.92,,0.0008,279.68,13.09,,0.263,97.58,97.12,80.33,8.65,6,0.26,0.67,59.0,76.75,0.79,0.76,1,0,87.2,117.14,83.94,44.72,70.81,0.05,0.44,69.65,5.91,22.54,-3.84,87.65,,Flat,63.72,1495.6,,14,1,30.45,11.59,6.73,13.82,1,1,1,37.29,56.37,83.04,94.6,43.0,8654,0
EV109104,Mercedes-Benz,EQA,,2018,BYD Battery,NMC,,AWD,136996.5,7.87,Fleet,BAT-10009104,1069,69.93,95.17,48.91,68.68,3.642,0.0134,280.43,43.92,61.99,,94.92,93.04,93.23,30.07,9,0.05,0.95,60.04,183.09,,0.71,0,1,73.58,82.24,90.33,84.05,71.93,0.06,0.78,72.84,-22.74,-9.59,-41.19,84.01,1068.43,Mountainous,52.55,560.6,90.09,24,0,84.71,58.27,19.97,32.94,0,,2,63.35,76.05,44.91,100.0,60.69,5203,1
EV109105,Tesla,Model S,SUV,2020,LG Energy Solution,LFP,103.06,FWD,176955.4,,Private,BAT-10009105,2245,68.82,41.29,38.96,69.75,3.265,0.0156,333.03,36.65,49.25,0.707,95.42,93.69,70.93,31.18,2,0.6,0.21,35.92,207.68,0.88,0.77,,0,57.5,15.78,60.41,6.93,36.89,0.22,0.49,10.12,10.73,21.73,-9.04,53.09,2551.48,Hilly,3.82,1191.9,83.01,11,,58.95,27.7,21.16,32.94,1,1,1,64.85,79.03,71.95,84.46,35.44,5730,0
EV109106,Honda,e:N1,Van,2020,Envision AESC,NMC,33.7,RWD,124324.7,,Private,BAT-10009106,1122,84.68,87.44,30.96,84.1,3.454,0.0137,348.85,22.11,37.9,0.37,96.34,97.12,28.54,15.32,37,0.14,0.72,28.9,61.74,0.16,0.85,,0,12.73,79.94,61.82,23.05,9.83,0.87,0.96,56.95,,15.7,-14.9,79.5,94.3,Mountainous,99.91,790.1,,13,0,66.19,8.86,19.99,32.94,2,1,1,46.66,49.52,92.0,100.0,44.3,9024,0
EV109107,Audi,Q4 e-tron,Hatchback,2016,Panasonic,LMO,47.01,AWD,226127.4,9.84,Private,BAT-10009107,1737,79.02,38.13,17.34,77.83,,0.0278,254.61,34.69,55.4,0.495,96.54,96.44,37.15,20.98,26,0.08,0.73,48.37,79.92,0.31,0.1,0,0,14.08,41.21,81.32,38.49,42.68,0.22,,23.78,-6.4,4.11,-23.09,68.39,566.62,Flat,93.97,718.4,96.07,2,2,59.7,39.91,43.29,32.94,1,3,1,54.11,80.61,56.28,94.98,46.96,6995,1
EV109108,Lucid,Air,Hatchback,2023,SK On,LMO,95.09,FWD,142532.0,3.99,Private,BAT-10009108,904,85.15,92.42,41.24,87.65,3.634,0.0012,334.33,16.14,22.18,0.311,96.13,95.19,80.97,14.85,1,0.75,0.24,45.4,135.24,0.3,0.49,2,0,68.65,57.82,32.81,5.26,23.39,0.76,0.86,35.62,26.56,42.88,18.06,69.72,1454.76,Flat,31.68,688.8,86.59,3,1,70.92,13.71,7.09,0.0,0,4,0,34.53,46.19,,73.9,26.08,8757,0
EV109109,Kia,,Hatchback,2022,LG Energy Solution,NMC,90.55,FWD,181721.5,3.78,Private,BAT-10009109,1196,84.43,86.88,43.1,86.21,3.567,0.0044,335.3,7.03,,0.475,96.6,96.93,76.45,15.57,30,0.7,0.08,,131.32,0.5,0.35,2,2,19.57,141.84,8.69,76.29,7.64,0.36,0.83,69.82,-24.27,-12.15,-40.77,67.24,1536.91,Flat,21.74,541.5,85.33,22,2,,7.63,11.37,32.94,0,0,0,63.78,47.65,92.49,64.87,37.17,,0
EV109110,BMW,iX1,Truck,2020,SK On,LFP,112.67,FWD,147977.1,5.94,Fleet,BAT-10009110,1329,93.48,80.77,29.53,95.19,3.609,0.0032,267.07,25.26,46.45,0.184,98.05,97.43,105.32,6.52,7,0.39,0.38,58.19,153.03,0.38,0.04,0,0,57.34,2.32,64.04,72.09,12.59,0.76,0.17,3.0,9.99,17.56,-4.44,86.86,1265.37,Flat,34.29,653.2,92.84,18,2,74.47,16.46,11.7,32.94,1,0,0,,48.9,84.89,90.65,,9602,0
EV109111,Rivian,,Crossover,2015,BYD Battery,NMC,37.65,FWD,213833.8,11.03,Private,BAT-10009111,2456,,52.21,59.57,76.71,3.711,0.0502,374.81,19.66,29.32,0.581,94.71,96.15,29.01,22.96,10,0.28,0.72,15.8,169.59,0.24,0.39,0,1,49.29,89.17,17.34,64.89,46.64,0.88,0.24,59.72,-22.72,-15.36,-42.13,45.53,293.52,Hilly,85.95,1347.6,93.3,24,0,31.88,9.24,67.68,32.94,0,1,1,55.34,100.0,93.34,90.72,34.76,5766,0
EV109112,Porsche,Macan Electric,Sedan,2024,SK On,LMO,35.86,RWD,,2.33,Fleet,BAT-10009112,1212,93.28,26.04,28.48,93.26,3.528,0.0044,356.33,24.96,36.87,0.255,96.78,96.24,33.45,6.72,14,0.3,0.63,39.49,53.9,0.45,0.32,2,1,29.73,107.73,62.81,72.06,18.84,0.01,0.38,106.65,-11.61,3.36,-24.92,99.23,1132.47,Hilly,16.67,242.3,,9,1,91.14,10.22,9.41,32.94,1,1,1,46.43,36.1,94.53,80.62,56.13,9269,0
EV109113,Volvo,,Van,2023,Guoxuan,NMC,62.0,AWD,150254.0,3.31,Private,BAT-10009113,1290,97.43,41.29,34.89,97.77,3.605,0.0199,320.84,24.75,39.5,0.236,97.04,97.62,60.41,2.57,16,0.62,0.19,6.77,600.0,0.34,0.9,0,0,27.46,100.25,7.07,29.67,72.72,0.49,0.82,,39.89,45.71,31.67,28.24,72.69,Coastal,15.48,,88.43,22,2,45.26,6.82,32.47,0.0,1,0,0,18.7,43.12,92.65,84.08,11.41,10803,0
EV109114,Renault,Megane E-Tech,Truck,2023,Guoxuan,LFP,108.98,RWD,77998.1,3.09,Private,BAT-10009114,722,91.67,24.72,9.4,91.89,3.623,0.0147,344.18,28.25,36.91,0.252,98.05,96.5,99.9,8.33,27,0.54,0.3,8.05,600.0,0.22,0.66,0,0,103.68,72.86,13.22,35.57,34.25,0.28,0.52,54.64,45.35,58.29,41.2,38.43,2476.09,,12.45,124.3,75.71,2,0,100.0,8.28,22.53,0.0,0,,0,14.79,24.52,92.16,91.91,27.5,10889,0
EV109115,Tesla,Model S,,2018,Envision AESC,LMO,72.42,FWD,161658.6,7.96,,BAT-10009115,1251,83.18,,61.74,83.6,3.545,0.0141,343.86,10.38,25.57,0.481,95.41,96.5,60.24,16.82,35,0.01,0.83,15.89,380.04,0.37,0.0,1,0,98.81,23.95,5.04,,,0.92,0.63,26.93,-5.19,14.34,-8.52,72.9,1748.2,Mountainous,,1104.3,91.01,0,2,,7.4,23.7,30.76,0,2,,,71.52,91.53,94.94,23.54,8243,0
EV109116,Kia,EV6,Truck,2016,BYD Battery,NCA,128.95,RWD,240482.7,10.23,Private,BAT-10009116,2150,72.04,93.29,,72.58,3.596,0.0073,305.66,14.36,33.81,0.696,95.82,93.03,92.9,27.96,1,0.32,0.44,35.26,249.6,0.55,0.59,0,2,108.2,124.46,40.62,82.28,88.05,0.96,0.15,58.95,-14.05,5.78,-32.59,77.83,2160.29,Coastal,79.92,698.5,93.19,24,0,71.8,10.03,10.78,32.94,0,2,1,63.61,100.0,91.7,90.87,35.18,5263,0
EV109117,Lucid,Air,Van,2023,Guoxuan,LFP,90.33,AWD,52135.8,3.12,Fleet,BAT-10009117,,88.67,17.26,26.94,89.63,3.566,0.0016,253.19,35.35,40.91,0.207,97.58,97.17,80.1,11.33,9,0.8,0.07,28.47,203.14,0.04,0.52,0,0,31.2,82.53,30.91,32.27,43.61,0.56,0.71,92.51,12.31,25.51,-5.0,96.1,1568.29,Coastal,38.01,1086.4,95.61,22,2,52.33,2.31,8.52,28.6,1,1,2,53.61,26.67,99.12,85.85,45.21,8799,0
EV109118,Volkswagen,,SUV,2024,CATL,LFP,133.53,FWD,120138.5,2.42,Fleet,BAT-10009118,949,93.16,37.81,39.43,,3.753,0.0295,390.31,22.19,38.07,0.251,97.21,97.94,124.4,6.84,4,0.36,0.48,46.59,246.82,0.64,0.03,0,3,11.26,42.37,6.94,97.26,25.95,0.31,,45.4,-16.53,3.13,-31.87,55.63,1847.84,Mountainous,58.6,177.5,93.99,30,1,88.41,3.58,43.85,32.94,1,0,0,54.04,31.2,98.12,80.03,29.48,8414,0
EV109119,Mercedes-Benz,EQE,SUV,,Northvolt,NMC,146.09,FWD,123072.6,9.85,Private,BAT-10009119,1184,74.07,74.5,71.76,74.92,3.756,0.0007,319.26,28.6,45.29,0.542,95.33,93.24,108.21,25.93,16,0.25,0.63,74.63,184.88,0.34,0.08,0,0,83.52,87.0,26.86,98.87,51.34,0.46,0.47,61.02,38.74,47.18,31.03,69.73,849.34,Flat,32.44,418.5,92.14,10,2,,19.13,7.73,6.55,1,2,0,49.28,72.2,84.63,90.92,42.01,6153,0
EV109120,Rivian,R1S,Sedan,2021,Panasonic,NMC,121.5,RWD,110003.6,5.21,Fleet,BAT-10009120,913,81.9,82.1,56.76,80.94,3.642,0.0007,360.56,54.17,68.72,0.473,95.29,94.97,99.51,18.1,29,0.17,,27.72,349.78,0.71,0.09,0,0,63.67,67.45,16.75,34.4,98.15,0.63,0.75,38.29,32.53,42.78,19.7,20.82,300.44,Flat,4.63,387.3,,18,0,91.24,61.2,1.31,32.94,0,0,0,48.98,51.86,39.23,96.91,13.52,8222,0
EV109121,Tesla,Model 3,Crossover,2024,Guoxuan,,50.95,FWD,127351.9,2.0,Private,BAT-10009121,1268,92.26,22.3,39.05,91.95,3.531,0.0462,367.22,42.44,47.8,0.179,96.85,97.88,47.01,7.74,35,0.26,0.5,16.98,275.64,0.57,0.67,1,0,48.27,26.71,31.51,81.41,7.31,0.13,0.59,21.32,7.26,23.55,-1.6,79.17,1123.12,Hilly,42.68,832.6,93.46,1,0,63.63,22.4,61.1,32.94,1,0,0,42.53,34.0,70.87,89.05,44.63,,0
EV109122,Honda,Prologue,Van,2017,Guoxuan,LFP,48.37,FWD,184885.1,8.85,Private,BAT-10009122,1780,77.11,42.26,20.2,78.84,3.84,,349.44,35.3,56.64,0.716,95.4,,37.3,22.89,25,0.13,0.69,31.17,128.38,,0.4,2,0,84.9,26.43,86.16,75.61,91.58,0.77,0.53,16.85,36.37,,22.78,96.49,34.31,Desert,61.81,256.4,83.36,11,0,89.02,43.56,12.13,20.27,3,0,1,39.61,82.72,54.13,,41.43,7031,0
EV109123,,Mustang Mach-E,Sedan,2019,Guoxuan,NMC,93.52,RWD,158945.4,7.16,Private,BAT-10009123,1357,76.31,63.47,,76.55,3.576,0.0005,336.14,34.98,49.35,0.574,96.0,94.79,71.37,23.69,11,0.15,,25.53,237.33,0.14,0.02,2,1,53.86,114.96,26.28,85.3,42.15,0.19,0.4,89.36,,28.57,10.99,,,Desert,32.58,993.6,92.68,26,,58.92,25.06,,27.64,1,1,1,54.74,65.52,78.0,79.15,49.26,7557,0
